2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,736 INFO Probing node bootstrap-0 broker version
2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,736 INFO Probing node bootstrap-0 broker version
2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,849 INFO Broker version identified as 2.5.0
2024-07-10 18:53:15,849 INFO Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-07-10 18:53:15,849 INFO Updating subscribed topics to: ('processed-user-login',)
2024-07-10 18:53:15,849 INFO Listening to 'processed-user-login' topic...
2024-07-10 18:53:15,858 INFO Group coordinator for viewer-group is BrokerMetadata(nodeId='coordinator-0', host='localhost', port=29092, rack=None)
2024-07-10 18:53:15,858 INFO Discovered coordinator coordinator-0 for group viewer-group
2024-07-10 18:53:15,858 INFO Starting new heartbeat thread
2024-07-10 18:53:15,858 INFO Revoking previously assigned partitions set() for group viewer-group
2024-07-10 18:53:15,862 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,864 INFO Broker version identified as 2.5.0
2024-07-10 18:53:15,864 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,864 INFO Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-07-10 18:53:15,864 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connected> [IPv6 ('::1', 29092, 0, 0)]>: Closing connection. 
2024-07-10 18:53:15,864 INFO Updating subscribed topics to: ('user-login',)
2024-07-10 18:53:15,868 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,868 INFO Probing node bootstrap-0 broker version
2024-07-10 18:53:15,868 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,966 INFO (Re-)joining group viewer-group
2024-07-10 18:53:15,966 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,969 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,973 INFO Broker version identified as 2.5.0
2024-07-10 18:53:15,973 INFO Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-07-10 18:53:15,973 INFO Listening to 'user-login' topic...
2024-07-10 18:53:15,973 INFO Group coordinator for consumer-group-1 is BrokerMetadata(nodeId='coordinator-0', host='localhost', port=29092, rack=None)
2024-07-10 18:53:15,973 INFO Discovered coordinator coordinator-0 for group consumer-group-1
2024-07-10 18:53:15,973 INFO Starting new heartbeat thread
2024-07-10 18:53:15,973 INFO Revoking previously assigned partitions set() for group consumer-group-1
2024-07-10 18:53:15,973 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,973 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,973 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connected> [IPv6 ('::1', 29092, 0, 0)]>: Closing connection. 
2024-07-10 18:53:16,085 INFO (Re-)joining group consumer-group-1
2024-07-10 18:53:18,962 INFO Elected group leader -- performing partition assignments using range
2024-07-10 18:53:18,977 INFO <BrokerConnection node_id=0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:18,978 INFO <BrokerConnection node_id=0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:18,978 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connected> [IPv6 ('::1', 29092, 0, 0)]>: Closing connection. 
2024-07-10 18:53:18,989 INFO Successfully joined group viewer-group with generation 3
2024-07-10 18:53:18,989 INFO Updated partition assignment: [TopicPartition(topic='processed-user-login', partition=0)]
2024-07-10 18:53:18,989 INFO Setting newly assigned partitions {TopicPartition(topic='processed-user-login', partition=0)} for group viewer-group
2024-07-10 18:53:18,994 INFO Processed Data: {'user_id': '63f52fce-7cff-44b4-ad61-bb950b8d1be8', 'app_version': '2.3.0', 'ip': '89.38.219.122', 'locale': 'PA', 'device_id': '4b76f416-2d16-4c0f-a9ba-f233b7dd5605', 'timestamp': 1720655083, 'device_type': 'android', 'processed_timestamp': 1720655083.7740278, 'processed_time_human_readable': '2024-07-10 18:44:43', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:11,595 INFO Consumed: {'user_id': '6bfcb322-399b-4e7c-b81a-9fa28c5d190a', 'app_version': '2.3.0', 'ip': '214.76.167.254', 'locale': 'AZ', 'device_id': '868a40d6-cd47-492b-8cc2-5022652ff1ad', 'timestamp': 1720656011, 'device_type': 'iOS'}
2024-07-10 19:00:11,595 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:12,103 INFO Consumed: {'user_id': '76a1c832-8682-45e3-af33-543bd4e385b6', 'app_version': '2.3.0', 'ip': '254.103.118.78', 'locale': 'IN', 'device_id': 'e9f1144e-ccd0-45df-89e8-3752100e2870', 'timestamp': 1720656012, 'device_type': 'iOS'}
2024-07-10 19:00:12,103 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:12,603 INFO Consumed: {'user_id': 'cfa7a28f-8bb9-407b-9359-1d53d0a869e9', 'app_version': '2.3.0', 'ip': '205.190.240.77', 'locale': 'NH', 'device_id': 'a5730e82-a375-4413-b621-d61836a60c5f', 'timestamp': 1720656012, 'device_type': 'android'}
2024-07-10 19:00:12,619 INFO Produced: {'user_id': 'cfa7a28f-8bb9-407b-9359-1d53d0a869e9', 'app_version': '2.3.0', 'ip': '205.190.240.77', 'locale': 'NH', 'device_id': 'a5730e82-a375-4413-b621-d61836a60c5f', 'timestamp': 1720656012, 'device_type': 'android', 'processed_timestamp': 1720656012.6170623, 'processed_time_human_readable': '2024-07-10 19:00:12', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:12,626 INFO Processed Data: {'user_id': 'cfa7a28f-8bb9-407b-9359-1d53d0a869e9', 'app_version': '2.3.0', 'ip': '205.190.240.77', 'locale': 'NH', 'device_id': 'a5730e82-a375-4413-b621-d61836a60c5f', 'timestamp': 1720656012, 'device_type': 'android', 'processed_timestamp': 1720656012.6170623, 'processed_time_human_readable': '2024-07-10 19:00:12', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:13,112 INFO Consumed: {'user_id': 'd8a0b834-540a-4e22-9e28-cc2d7e2b3295', 'app_version': '2.3.0', 'ip': '22.66.139.230', 'locale': 'MD', 'device_id': 'f39185da-9329-459c-af46-90e8a439a530', 'timestamp': 1720656013, 'device_type': 'iOS'}
2024-07-10 19:00:13,112 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:13,618 INFO Consumed: {'user_id': '91fb8997-8a15-49fa-a9fe-c0936158b595', 'app_version': '2.3.0', 'ip': '62.52.43.12', 'locale': 'MS', 'device_id': 'f062c769-4b65-4d8f-af10-876238092106', 'timestamp': 1720656013, 'device_type': 'iOS'}
2024-07-10 19:00:13,618 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:14,119 INFO Consumed: {'user_id': '4609846c-a85c-4877-96ce-bce01f5adf3e', 'app_version': '2.3.0', 'ip': '52.212.11.145', 'locale': 'MO', 'device_id': '44ac9e75-5b9d-4b80-907b-e9fc88bf3680', 'timestamp': 1720656014, 'device_type': 'android'}
2024-07-10 19:00:14,119 INFO Produced: {'user_id': '4609846c-a85c-4877-96ce-bce01f5adf3e', 'app_version': '2.3.0', 'ip': '52.212.11.145', 'locale': 'MO', 'device_id': '44ac9e75-5b9d-4b80-907b-e9fc88bf3680', 'timestamp': 1720656014, 'device_type': 'android', 'processed_timestamp': 1720656014.1193018, 'processed_time_human_readable': '2024-07-10 19:00:14', 'device_category': 'Mobile', 'anomaly': True}
2024-07-10 19:00:14,119 INFO Processed Data: {'user_id': '4609846c-a85c-4877-96ce-bce01f5adf3e', 'app_version': '2.3.0', 'ip': '52.212.11.145', 'locale': 'MO', 'device_id': '44ac9e75-5b9d-4b80-907b-e9fc88bf3680', 'timestamp': 1720656014, 'device_type': 'android', 'processed_timestamp': 1720656014.1193018, 'processed_time_human_readable': '2024-07-10 19:00:14', 'device_category': 'Mobile', 'anomaly': True}
2024-07-10 19:00:14,617 INFO Consumed: {'user_id': '06b34cbe-3390-484c-ba40-76927c87a512', 'app_version': '2.3.0', 'ip': '149.66.243.254', 'locale': 'GA', 'device_id': '9ce8b0b8-6467-4569-a2bb-d8605e42c525', 'timestamp': 1720656014, 'device_type': 'iOS'}
2024-07-10 19:00:14,617 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:15,118 INFO Consumed: {'user_id': '7cccd385-4bbd-4cc1-b771-fcf1e0ec1772', 'app_version': '2.3.0', 'ip': '27.236.200.234', 'locale': 'SC', 'device_id': '0a37bca4-f37f-47e0-a6a7-4929b2b36b87', 'timestamp': 1720656015, 'device_type': 'android'}
2024-07-10 19:00:15,136 INFO Produced: {'user_id': '7cccd385-4bbd-4cc1-b771-fcf1e0ec1772', 'app_version': '2.3.0', 'ip': '27.236.200.234', 'locale': 'SC', 'device_id': '0a37bca4-f37f-47e0-a6a7-4929b2b36b87', 'timestamp': 1720656015, 'device_type': 'android', 'processed_timestamp': 1720656015.1345253, 'processed_time_human_readable': '2024-07-10 19:00:15', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:15,136 INFO Processed Data: {'user_id': '7cccd385-4bbd-4cc1-b771-fcf1e0ec1772', 'app_version': '2.3.0', 'ip': '27.236.200.234', 'locale': 'SC', 'device_id': '0a37bca4-f37f-47e0-a6a7-4929b2b36b87', 'timestamp': 1720656015, 'device_type': 'android', 'processed_timestamp': 1720656015.1345253, 'processed_time_human_readable': '2024-07-10 19:00:15', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:15,634 INFO Consumed: {'user_id': '19f3c5a8-5d7d-40aa-b1f0-e8a3becc5bfa', 'app_version': '2.3.0', 'ip': '233.174.82.210', 'locale': 'TX', 'device_id': 'a862f7a8-85ca-4eb6-b5af-f1988fae7cda', 'timestamp': 1720656015, 'device_type': 'android'}
2024-07-10 19:00:15,634 INFO Produced: {'user_id': '19f3c5a8-5d7d-40aa-b1f0-e8a3becc5bfa', 'app_version': '2.3.0', 'ip': '233.174.82.210', 'locale': 'TX', 'device_id': 'a862f7a8-85ca-4eb6-b5af-f1988fae7cda', 'timestamp': 1720656015, 'device_type': 'android', 'processed_timestamp': 1720656015.6343963, 'processed_time_human_readable': '2024-07-10 19:00:15', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:15,634 INFO Processed Data: {'user_id': '19f3c5a8-5d7d-40aa-b1f0-e8a3becc5bfa', 'app_version': '2.3.0', 'ip': '233.174.82.210', 'locale': 'TX', 'device_id': 'a862f7a8-85ca-4eb6-b5af-f1988fae7cda', 'timestamp': 1720656015, 'device_type': 'android', 'processed_timestamp': 1720656015.6343963, 'processed_time_human_readable': '2024-07-10 19:00:15', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:15,747 INFO Aggregations - Message count per app_version: {'2.3.0': 684}
2024-07-10 19:00:16,137 INFO Consumed: {'user_id': '53081c06-0e44-42db-92bb-584210228f8d', 'app_version': '2.3.0', 'ip': '183.104.49.45', 'locale': 'MO', 'device_id': '032fd0e4-9503-451f-ad74-8da596179093', 'timestamp': 1720656016, 'device_type': 'iOS'}
2024-07-10 19:00:16,137 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:16,634 INFO Consumed: {'user_id': '02f4c08c-ebbf-4d88-84fe-a43b3174e29c', 'app_version': '2.3.0', 'ip': '23.80.127.228', 'locale': 'MD', 'device_id': '50edce98-06f0-42b8-b3f9-e3ab065fcaa3', 'timestamp': 1720656016, 'device_type': 'android'}
2024-07-10 19:00:16,634 INFO Produced: {'user_id': '02f4c08c-ebbf-4d88-84fe-a43b3174e29c', 'app_version': '2.3.0', 'ip': '23.80.127.228', 'locale': 'MD', 'device_id': '50edce98-06f0-42b8-b3f9-e3ab065fcaa3', 'timestamp': 1720656016, 'device_type': 'android', 'processed_timestamp': 1720656016.6347568, 'processed_time_human_readable': '2024-07-10 19:00:16', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:16,650 INFO Processed Data: {'user_id': '02f4c08c-ebbf-4d88-84fe-a43b3174e29c', 'app_version': '2.3.0', 'ip': '23.80.127.228', 'locale': 'MD', 'device_id': '50edce98-06f0-42b8-b3f9-e3ab065fcaa3', 'timestamp': 1720656016, 'device_type': 'android', 'processed_timestamp': 1720656016.6347568, 'processed_time_human_readable': '2024-07-10 19:00:16', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:17,135 INFO Consumed: {'user_id': '822fb2a3-2ebd-43ec-ae3d-ed3ca0ec4e08', 'app_version': '2.3.0', 'ip': '109.204.25.90', 'locale': 'WA', 'device_id': 'b436a289-7c09-44f5-b76a-e4826ce57f01', 'timestamp': 1720656017, 'device_type': 'android'}
2024-07-10 19:00:17,135 INFO Produced: {'user_id': '822fb2a3-2ebd-43ec-ae3d-ed3ca0ec4e08', 'app_version': '2.3.0', 'ip': '109.204.25.90', 'locale': 'WA', 'device_id': 'b436a289-7c09-44f5-b76a-e4826ce57f01', 'timestamp': 1720656017, 'device_type': 'android', 'processed_timestamp': 1720656017.135106, 'processed_time_human_readable': '2024-07-10 19:00:17', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:17,135 INFO Processed Data: {'user_id': '822fb2a3-2ebd-43ec-ae3d-ed3ca0ec4e08', 'app_version': '2.3.0', 'ip': '109.204.25.90', 'locale': 'WA', 'device_id': 'b436a289-7c09-44f5-b76a-e4826ce57f01', 'timestamp': 1720656017, 'device_type': 'android', 'processed_timestamp': 1720656017.135106, 'processed_time_human_readable': '2024-07-10 19:00:17', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:17,636 INFO Consumed: {'user_id': 'c8016ce2-bf48-4ba6-a296-eb0dce386d68', 'app_version': '2.3.0', 'ip': '60.107.54.253', 'locale': 'WY', 'device_id': '440a6d08-d1e1-4b84-ae6c-f9bfd7a628b3', 'timestamp': 1720656017, 'device_type': 'iOS'}
2024-07-10 19:00:17,636 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:18,142 INFO Consumed: {'user_id': '5a862d92-f420-44c6-adfe-78a2a2f43536', 'app_version': '2.3.0', 'ip': '198.3.242.135', 'locale': 'WY', 'device_id': '786e0d83-f66f-42d7-b253-53cbbea8a37c', 'timestamp': 1720656018, 'device_type': 'android'}
2024-07-10 19:00:18,142 INFO Produced: {'user_id': '5a862d92-f420-44c6-adfe-78a2a2f43536', 'app_version': '2.3.0', 'ip': '198.3.242.135', 'locale': 'WY', 'device_id': '786e0d83-f66f-42d7-b253-53cbbea8a37c', 'timestamp': 1720656018, 'device_type': 'android', 'processed_timestamp': 1720656018.142648, 'processed_time_human_readable': '2024-07-10 19:00:18', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:18,150 INFO Processed Data: {'user_id': '5a862d92-f420-44c6-adfe-78a2a2f43536', 'app_version': '2.3.0', 'ip': '198.3.242.135', 'locale': 'WY', 'device_id': '786e0d83-f66f-42d7-b253-53cbbea8a37c', 'timestamp': 1720656018, 'device_type': 'android', 'processed_timestamp': 1720656018.142648, 'processed_time_human_readable': '2024-07-10 19:00:18', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:18,650 INFO Consumed: {'user_id': 'd5d98500-4cf8-47e4-adef-f78ad78bb0c8', 'app_version': '2.3.0', 'ip': '202.221.106.176', 'locale': 'NM', 'device_id': '83a71258-1e05-4dd5-8040-ee028751113d', 'timestamp': 1720656018, 'device_type': 'iOS'}
2024-07-10 19:00:18,650 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:19,152 INFO Consumed: {'user_id': '659e8132-2e10-4b0e-ae60-c2f945c57ed6', 'app_version': '2.3.0', 'ip': '148.234.198.154', 'locale': 'MD', 'device_id': '0cebbcea-0a5e-4935-a086-655aad6732dc', 'timestamp': 1720656019, 'device_type': 'android'}
2024-07-10 19:00:19,152 INFO Produced: {'user_id': '659e8132-2e10-4b0e-ae60-c2f945c57ed6', 'app_version': '2.3.0', 'ip': '148.234.198.154', 'locale': 'MD', 'device_id': '0cebbcea-0a5e-4935-a086-655aad6732dc', 'timestamp': 1720656019, 'device_type': 'android', 'processed_timestamp': 1720656019.1528122, 'processed_time_human_readable': '2024-07-10 19:00:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:19,152 INFO Processed Data: {'user_id': '659e8132-2e10-4b0e-ae60-c2f945c57ed6', 'app_version': '2.3.0', 'ip': '148.234.198.154', 'locale': 'MD', 'device_id': '0cebbcea-0a5e-4935-a086-655aad6732dc', 'timestamp': 1720656019, 'device_type': 'android', 'processed_timestamp': 1720656019.1528122, 'processed_time_human_readable': '2024-07-10 19:00:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:19,651 INFO Consumed: {'user_id': 'c56440dd-60cf-482f-b233-2822051f4fd3', 'app_version': '2.3.0', 'ip': '46.165.42.122', 'locale': 'NC', 'device_id': 'f00540c6-afc0-4f2c-80f8-1c6e4ffb30a7', 'timestamp': 1720656019, 'device_type': 'iOS'}
2024-07-10 19:00:19,651 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:20,151 INFO Consumed: {'user_id': 'f3372a81-a9cc-4eb4-a1b1-83ff319c9ee5', 'app_version': '2.3.0', 'ip': '84.205.212.51', 'locale': 'OR', 'device_id': 'cf80582c-cd9a-4f7a-8580-a642236a1458', 'timestamp': 1720656020, 'device_type': 'android'}
2024-07-10 19:00:20,151 INFO Produced: {'user_id': 'f3372a81-a9cc-4eb4-a1b1-83ff319c9ee5', 'app_version': '2.3.0', 'ip': '84.205.212.51', 'locale': 'OR', 'device_id': 'cf80582c-cd9a-4f7a-8580-a642236a1458', 'timestamp': 1720656020, 'device_type': 'android', 'processed_timestamp': 1720656020.151325, 'processed_time_human_readable': '2024-07-10 19:00:20', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:20,165 INFO Processed Data: {'user_id': 'f3372a81-a9cc-4eb4-a1b1-83ff319c9ee5', 'app_version': '2.3.0', 'ip': '84.205.212.51', 'locale': 'OR', 'device_id': 'cf80582c-cd9a-4f7a-8580-a642236a1458', 'timestamp': 1720656020, 'device_type': 'android', 'processed_timestamp': 1720656020.151325, 'processed_time_human_readable': '2024-07-10 19:00:20', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:20,652 INFO Consumed: {'user_id': '11366543-4f5c-47e7-8a8f-5c425ef1c733', 'app_version': '2.3.0', 'ip': '134.88.66.165', 'locale': 'ND', 'device_id': 'd7abfdb5-fd64-411a-b472-c3c69ea693b6', 'timestamp': 1720656020, 'device_type': 'iOS'}
2024-07-10 19:00:20,652 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:21,151 INFO Consumed: {'user_id': '66e1bf73-0d79-4975-98b7-04afa5931939', 'app_version': '2.3.0', 'ip': '70.9.144.109', 'locale': 'OK', 'device_id': '35351828-c684-42cd-bbf1-73c6829f9dc3', 'timestamp': 1720656021, 'device_type': 'android'}
2024-07-10 19:00:21,151 INFO Produced: {'user_id': '66e1bf73-0d79-4975-98b7-04afa5931939', 'app_version': '2.3.0', 'ip': '70.9.144.109', 'locale': 'OK', 'device_id': '35351828-c684-42cd-bbf1-73c6829f9dc3', 'timestamp': 1720656021, 'device_type': 'android', 'processed_timestamp': 1720656021.151105, 'processed_time_human_readable': '2024-07-10 19:00:21', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:21,167 INFO Processed Data: {'user_id': '66e1bf73-0d79-4975-98b7-04afa5931939', 'app_version': '2.3.0', 'ip': '70.9.144.109', 'locale': 'OK', 'device_id': '35351828-c684-42cd-bbf1-73c6829f9dc3', 'timestamp': 1720656021, 'device_type': 'android', 'processed_timestamp': 1720656021.151105, 'processed_time_human_readable': '2024-07-10 19:00:21', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:21,651 INFO Consumed: {'user_id': 'da48d7c8-3b9e-4bc8-b4a2-1b4df3c23640', 'app_version': '2.3.0', 'ip': '169.221.19.43', 'locale': 'FL', 'device_id': '06eeb8f5-3157-4bda-ac61-6db54a0f9fe3', 'timestamp': 1720656021, 'device_type': 'iOS'}
2024-07-10 19:00:21,666 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:22,159 INFO Consumed: {'user_id': 'df3a967f-e69a-4b74-9230-0f6385846397', 'app_version': '2.3.0', 'ip': '94.176.29.15', 'locale': 'KS', 'device_id': '686e685f-17f6-4519-aa54-926d8fbee262', 'timestamp': 1720656022, 'device_type': 'iOS'}
2024-07-10 19:00:22,159 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:22,668 INFO Consumed: {'user_id': 'c6b376d4-603f-45de-9b54-7e1d702a3f25', 'app_version': '2.3.0', 'ip': '94.62.247.19', 'locale': 'OH', 'device_id': '9a638a1d-91e0-4766-bedd-d6c86f4cb4df', 'timestamp': 1720656022, 'device_type': 'android'}
2024-07-10 19:00:22,668 INFO Produced: {'user_id': 'c6b376d4-603f-45de-9b54-7e1d702a3f25', 'app_version': '2.3.0', 'ip': '94.62.247.19', 'locale': 'OH', 'device_id': '9a638a1d-91e0-4766-bedd-d6c86f4cb4df', 'timestamp': 1720656022, 'device_type': 'android', 'processed_timestamp': 1720656022.6684222, 'processed_time_human_readable': '2024-07-10 19:00:22', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:22,668 INFO Processed Data: {'user_id': 'c6b376d4-603f-45de-9b54-7e1d702a3f25', 'app_version': '2.3.0', 'ip': '94.62.247.19', 'locale': 'OH', 'device_id': '9a638a1d-91e0-4766-bedd-d6c86f4cb4df', 'timestamp': 1720656022, 'device_type': 'android', 'processed_timestamp': 1720656022.6684222, 'processed_time_human_readable': '2024-07-10 19:00:22', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:23,177 INFO Consumed: {'user_id': 'f1ee9001-210c-4def-a143-9559b5f4a712', 'app_version': '2.3.0', 'ip': '61.167.216.57', 'locale': 'KY', 'device_id': 'c623c0c1-7232-41e1-865f-aa6fef9b4555', 'timestamp': 1720656023, 'device_type': 'android'}
2024-07-10 19:00:23,178 INFO Produced: {'user_id': 'f1ee9001-210c-4def-a143-9559b5f4a712', 'app_version': '2.3.0', 'ip': '61.167.216.57', 'locale': 'KY', 'device_id': 'c623c0c1-7232-41e1-865f-aa6fef9b4555', 'timestamp': 1720656023, 'device_type': 'android', 'processed_timestamp': 1720656023.1771934, 'processed_time_human_readable': '2024-07-10 19:00:23', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:23,182 INFO Processed Data: {'user_id': 'f1ee9001-210c-4def-a143-9559b5f4a712', 'app_version': '2.3.0', 'ip': '61.167.216.57', 'locale': 'KY', 'device_id': 'c623c0c1-7232-41e1-865f-aa6fef9b4555', 'timestamp': 1720656023, 'device_type': 'android', 'processed_timestamp': 1720656023.1771934, 'processed_time_human_readable': '2024-07-10 19:00:23', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 19:00:23,679 INFO Consumed: {'user_id': '91108fa8-947b-413c-9df1-76ccce49689c', 'app_version': '2.3.0', 'ip': '206.183.62.91', 'locale': 'CT', 'device_id': '5a2ba1e8-9380-4eda-9e87-18c90f69989e', 'timestamp': 1720656023, 'device_type': 'iOS'}
2024-07-10 19:00:23,679 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:24,169 INFO Consumed: {'user_id': 'fe63bf48-8202-4e63-9f33-afd907a0e484', 'app_version': '2.3.0', 'ip': '216.78.249.193', 'locale': 'DE', 'device_id': '4de92824-c477-40cd-835b-e980ceb28443', 'timestamp': 1720656024, 'device_type': 'iOS'}
2024-07-10 19:00:24,169 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:24,683 INFO Consumed: {'user_id': 'b8c7ffc6-0c24-432c-b83b-09e08b4cad3a', 'app_version': '2.3.0', 'ip': '28.85.233.175', 'locale': 'NC', 'device_id': 'edab2640-8a6b-481a-89a1-18aad8e39396', 'timestamp': 1720656024}
2024-07-10 19:00:24,684 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:25,186 INFO Consumed: {'user_id': '3423df82-3d12-4fd0-af05-715243b7e1db', 'app_version': '2.3.0', 'ip': '149.231.50.62', 'locale': 'WV', 'device_id': 'fa1a8bfc-b50f-4d79-83bf-1a9dd4ea6aaa', 'timestamp': 1720656025, 'device_type': 'iOS'}
2024-07-10 19:00:25,186 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:25,684 INFO Consumed: {'user_id': '8259d6a9-8bbb-4b6d-8349-a798db480a32', 'app_version': '2.3.0', 'ip': '121.132.101.80', 'locale': 'VA', 'device_id': '2e5aeefd-c24a-499f-9751-d518b9cec536', 'timestamp': 1720656025, 'device_type': 'iOS'}
2024-07-10 19:00:25,684 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:26,184 INFO Consumed: {'user_id': 'd2aa2809-1d01-48fe-9ef1-9d49d1f99fc4', 'app_version': '2.3.0', 'ip': '211.36.36.89', 'locale': 'NV', 'device_id': '17a02890-a92d-4fae-b13d-e5fe8e4b7a54', 'timestamp': 1720656026, 'device_type': 'iOS'}
2024-07-10 19:00:26,184 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:26,699 INFO Consumed: {'user_id': 'c131f6cc-1d7a-4e02-8402-87d4e2bba45d', 'app_version': '2.3.0', 'ip': '123.109.238.223', 'locale': 'DE', 'device_id': '2f7f274f-5760-4481-bbb7-32d0d4dec531', 'timestamp': 1720656026, 'device_type': 'iOS'}
2024-07-10 19:00:26,699 INFO Skipped processing due to filter conditions or error
2024-07-10 19:00:27,183 INFO Consumed: {'user_id': '8091b69f-0067-4642-9125-1d983a9c8fdd', 'app_version': '2.3.0', 'ip': '70.142.236.15', 'locale': 'KY', 'device_id': 'de21263b-5466-4953-b3f3-e377e43c7802', 'timestamp': 1720656027, 'device_type': 'android'}
